id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_C1,Nombre_presentation_C2,Nombre_presentation_C3,Nombre_presentation_C4,Nombre_presentation_C5,Nombre_presentation_C6,Nombre_presentation_C7,Nombre_presentation_C8,Nombre_presentation_C9,Nombre_presentation_C10,Nombre_Elu_C1,Nombre_Elu_C2,Nombre_Elu_C3,Nombre_Elu_C4,Nombre_Elu_C5,Nombre_Elu_C6,Nombre_Elu_C7,Nombre_Elu_C8,Nombre_Elu_C9,Nombre_Elu_C10,1993,1988,2012,1997,2002,2007,2017,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand
239,F,CHIKH,NADIA,LE TREFLE - LES NOUVEAUX ECOLOGISTES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_72,,,,,,,,,,,,
240,F,CHIRAT,CATHERINE,RASSEMBLEMENT POUR INITIATIVE CITOYENNE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_44,,,,,,,,,,
241,F,CHIRON,PASCALE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_44,,C2_44,,,C2_44,"Pascale Chiron, née en 1974, architecte urbaniste, elle est aussi adjointe à la mairie de Nantes et vice-présidente de Nantes Métropole. Elle se présente en tant que candidate de Europe Ecologie Les Verts aux législatives sur la 2ème circonscription de Loire-Atlantique.",Europe Ecologie Les Verts est un parti politique écologiste qui succède au parti Les Verts en 2010.,,http://eelv44.fr/,https://twitter.com/PascaleChiron,https://www.facebook.com/pascale.chiron.1,
242,F,CHITELMAN,ALINE,"ENSEMBLE, ECOLOGISTES ET SOLIDAIRES",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_44,C4_44,,,,,,,,,,,
243,F,CHOQUET,CATHERINE,LES VERTS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_44,,,C2_44,,,,,,,,,
244,M,CHOTARD,YVON,GAUCHE INDEPENDANTE,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_44,C2_44,,,,,,,,
245,M,CHOUANE,LOUIS,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_49,,,,,,,,
246,F,CHRETIEN,MARYSE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_49,,,,,,,,,,,,
247,M,CHUINE,JEAN-PIERRE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_72,,,,,,,,,
248,M,CHUPIN,JEAN CLAUDE,PARTI SOCIALISTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_49,,,,,,,,,,
249,M,CLAVEAU,JEAN,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_49,,,,,,,,,,,
250,M,CLAVIER,DENIS,"ENSEMBLE, ECOLOGISTES ET SOLIDAIRES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,C10_44,,,,,,,,,
251,F,CLERGEAU,MARIE-FRANCOISE,PARTI SOCIALISTE,0,0,C2,C2,C2,C2,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,C2_44,,C2_44,,,,,,,,,,
252,M,COHERGNE,GERARD,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_85,,,,,,,,,,,
253,M,COIFFARD,XAVIER,UNION POUR LA DEMOCRATIE FRANCAISE,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_49,,C5_49,,,,,,,,,
254,M,COINTRE,JEAN-FRANCOIS,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_72,,,,,,,,,,,,
255,M,COIRIER,JEAN,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5_85,,,C5_85,,,,,,,,,,
256,M,COMBE,MARTIN,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_72,,,,,,,,
257,F,COMBES,AMBRE,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_72,,,,,,,,
258,M,COMPAIN,CHRISTIAN,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_44,,,,,,,,,
259,M,COMTE,PHILIPPE,DIVERS DROITE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_85,,,,,,,,,
260,F,COPPEY,MAHEL,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,C9_44,,,,,,,,,,
261,M,CORAUD,ALAN,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C10_44,,,,C10_44,,,,,,,,,
262,M,CORAUD,YANNING,UNION DEMOCRATIQUE BRETONNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C8_44,,,,,,,,,,,
263,M,CORBIERRE,JEAN-YVES,PARTI RADICAL DE GAUCHE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_44,,,,,,,,,,
264,F,CORDEAU,ISABELLE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_53,,,,,,,,
265,F,CORLAY,ISABELLE,PARTI RADICAL DE GAUCHE,0,0,0,C6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,C6_49,,,,,,,,,,,
266,F,CORMERAIS-DUPRE,PATRICIA,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,C9_44,,C9_44,,,,,,,,,,
267,F,CORMIER,SANDRA,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C2_44,,,,,,,,
268,M,CORTES,YVES,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,,,,,,,,,
269,M,CORTES,YVES,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_53,,,,,,,,,
270,M,COSSE,JEAN-FRANCOIS,DIVERS DROITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,C9_44,,,,,,,,,,
271,M,COSTE,XAVIER,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_44,,,,,,,,
272,F,COUILLIN,GABRIELLE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_72,,,,,,,,
273,M,COURBOT,BERNARD,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_44,,,,,,,,,
274,F,COURTIN,MARIE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C7_49,,,,,,,,,,
275,M,COUTANT,DIDIER,CITOYENNETE ACTION PARTICIPATION POUR LE 21E SIECLE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_44,,,,,,,,,,,
276,M,COUTOLLEAU,EMILE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5_49,,,,,,,,,,,,,
277,F,COYAC,GISELE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,C10_44,,,,,,,,,,,
278,M,CREMOIS,ALAIN,ANJOU ECOLOGIE AUTOGESTION,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,,,,,,,,,
279,M,CRENEGUY,PHILIPPE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C7_44,,,,,,,,,,
280,M,CREPALDI,FREDERIC,INITIATIVE REPUBLICAINE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_72,,,,,,,,,,
281,M,CROZE DE,HUGUES,SANS ETIQUETTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_53,,,,,,,,,,
282,M,CUSSAC,JEAN-CLAUDE,"MNR - CONTRE L'IMMIGRATION-ISLAMISATION, L'INSECURITE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C8_44,,,,,,,,
283,M,D'AUDIFFRET,OLIVIER,DIVERS DROITE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_85_6,,,,,,,,
284,F,D'HERBAIS,MARIE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_72,,,,,,,,,
285,M,DA SILVA,PATRICK,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_44,,,,,,,,,,,,
286,F,DABIN,M.JEANNE,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,C10_44,,,,,,,,,
287,M,DABOUIS,LOUIS FREDERIC,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C2_49,,,,,,,,
288,M,DALIGAULT,FRANCIS,"ASSOCIATION PARTI SOCIALISTE, MOUVEMENT DES RADICAUX DE GAUCHE ET APPARENTES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_53,,,,,,,,,,
289,F,DANIEL,KARINE,EUROPE ECOLOGIE LES VERTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,"Karine est née le 22 Juin 1974 à Nantes d'une famille d'agriculteurs. Elle passe sa jeunesse en ""milieu rural"". Elle est enseignante-chercheuse en économie",Le Parti socialiste (PS) est un parti politique français de gauche et de centre gauche.,,http://ps44.fr,https://twitter.com/karinedanielnts?lang=fr,,
290,M,DANSAN,JACQUES,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_53,,C1_53,C1_53,C1_53,,,,,,,,,
291,M,DAOUI,HACENE,RASSEMBLEMENT POUR INITIATIVE CITOYENNE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_44,,,,,,,,,,
292,M,DARLOT,RENE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_72,,,,,,,,,,,,
293,F,DAULY,AURORE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_49,,,,,,,,,,,
294,M,DAUNAY,JEAN,0,C2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,C2_72,,,,,,,,,,
295,M,DAVIAUD,PATRICK,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_49,,,,,,,,,
296,M,DAVID,LAURENT,FRONT DE GAUCHE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C6_44,,,,,,,,
297,M,DE BEJARRY,LOUIS-ARMAND,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_44,,,,,,,,
298,M,DE CADARAN,YVES,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_49,,,,,,,,
299,F,DE CARBONNIERES,HELENE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_72,,,,,,,,,,,,
300,M,DE CHANTERAC,FRANCOIS,CENTRE NATIONAL DES INDEPENDANTS ET PAYSANS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_85_6,,,,,,,,,,
301,M,DE CHARETTE,HERVE,UNION DU RASSEMBLEMENT ET DU CENTRE,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C6_49,C6_49,,C6_49,,,,,,,,,
302,M,DE COSSE BRISSAC,MARCEL,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_72,,,,,,,,,,,
303,M,DE GASTINES,HENRI,RASSEMBLEMENT POUR LA REPUBLIQUE,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_53,,C2_53,,,,,,,,,,
304,F,DE GUERINES,STEPHANIE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,C9_44,,,,,,,,,,
305,M,DE LA MORINIERE,BRUNO,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_53,C1_53,"Cadre commercial dans le domaine agricole, Bruno de La Morinière est nommé secrétaire départemental du FN pour la Mayenne en 2013. Elu Conseillé Régional des Pays de la Loire en 2015, il se présente à 54 ans à l'élection législative 2017 pour le front national. 
",,54 ans,fn53.fr,"https://twitter.com/FNMayenne?ref_src=twsrc%5Etfw
",,brunodelamoriniere.png
306,F,DE LA VILLARMOIS,ANNE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C5_44,,,,,,,,
307,M,DE LAUBIER,XAVIER,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,C7_44,,,,,,,,,,,,
308,M,DE MAILLY NESLE,JEAN,LISTE D ENTENTE POPULAIRE ET NATIONALE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_72,,,,,,,,,,
309,M,DE MANDAT GRANCEY,EMMANUEL,CENTRE NATIONAL DES INDEPENDANTS ET PAYSANS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,,,,,,,,,
310,M,DE MONTESSON,CHRISTIAN,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_72,,,,,,,,,,,,
311,M,DE NICOLAY,LOUIS-JEAN,GROUPEMENT DES ELUS DE L'UDF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_72,,,,,,,,,,
312,M,DE PERIER,ARNAUD,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_44,,C3_44,,,,,,,,,,,
313,M,DE PIERREPONT,MICHEL,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_72,,,,,,,,,,,,
314,M,DE RUGY,FRANCOIS,EUROPE ECOLOGIE LES VERTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,"François de Rugy, né en 1974, professionnel de la politique, il est aussi Vice-Président de l’Assemblée nationale et déléguée départementale du PCD. Il se présente en tant que candidat Parti Ecologiste aux législatives sur la 1ère circonscription de Loire-Atlantique.",Le Parti Ecologiste est un parti politique français écologiste de centre gauche fondé en 2015.,,https://www.le-parti-ecologiste.fr/,https://twitter.com/ecologistes_fr?lang=fr,https://www.facebook.com/mouvementecologisteindependant/,
315,M,DE RUGY,MAXENCE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,C10_44,,,,,,,,,,,,
316,F,DE SAINT GENOIS,CHRISTINE,NOUVEAU CENTRE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_53,,,,,,,,,,
317,M,DE TINGUY DU POUET,MONFORT,0,C5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,C5_85,,,,,,,,,
318,M,DE TORCY,PHILIPPE,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_72,,,,,,,,,
319,M,DE VILLIERS,PHILIPPE,ELUS DE L'UDF ,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_85,,,,,,,,,,
320,M,DEAU,ALBERT,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_85,C4_85,,,,,,,,
321,F,DEBOST,ELEN,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_72,,,,,,,,,
322,F,DEFRANCE,HELENE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,C3_44,,C2_44,,,,,,,,
323,M,DEGORGE,LUCIEN,LUTTE OUVRIERE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_72,,,,,,,,,,,,,
324,F,DEIN,CATHERINE,LA DROITE INDEPENDANTE (MPF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,C9_44,,,,,,,,,,
325,M,DEJOIE,LAURENT,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,C10_44,,,,,,,,
326,M,DELAGREE,CHRISTIAN,MOUVEMENT ?COLOGISTE INEPENDANT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,,,,,,,,,,,
327,M,DELANOE,PATRICE,LUTTE OUVRIERE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,C1_49,,,,,,,,,,
328,M,DELAUNE,HENRI,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_72,,,,,,,,,
329,M,DELAVAUD,JEAN,UNION DU RASSEMBLEMENT ET DU CENTRE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_44,,,,,,,,,,,
330,F,DELMOTTE,JAMILA,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,,,,,,,,,
331,F,DELORY,JEANNETTE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_72,,C4_72,,,,,,,,
332,M,DELTOMBE,ALAIN,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C6_49,,,,,,,,,,,,
333,F,DEMASLES,MARGUERITE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,,,,,,,,,
334,M,DEMAY DE GOUSTINE,LUC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_85,,,,,,,,,
335,M,DEMEURANT,TONY,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_85,,,,,,,,,,,
336,M,DENIGOT,GILLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,C8_44,,,,,,,,,,
337,M,DENIS,PHILIPPE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,,C2_49,,,,,,,,,
338,M,DENIS,YANN,LE TEFLE - LES NOUVEAUX ECOLOGISTES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_85,,,,,,,,,,,
339,F,DEOTTO,MARIE-CLAUDE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_72,,,,,,,,,
340,M,DERIEZ,MICHEL,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_85,,,,,,,,,,
341,M,DESILES,GERARD,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_72,C2_72,,,,,,,,
342,M,DESJARS,LAURENT,LA DROITE INDEPENDANTE (MPF),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_44,,,,,,,,,,,
343,F,DESMIER,YSEULT,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_85,,,,,,,,
344,M,DESMOULIN,JACQUES,"HORS PARTI, MAIS SOUTIEN CRITIQUE DE J.C",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C7_49,,,,,,,,,,
345,M,DIAMANTI,JACQUES,DEBOUT LA EPUBLIQUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_49,,,,,,,,,,
346,M,DIAT,JEAN-CHRISTIAN,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,,,,,,,,,
347,M,DIAT,ROBERT,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_44,,,,,,,,,,,,
348,M,DIEULANGARD,JEAN-MARIE,FRONT NATIONAL,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_85,,,,,,,,,,
349,M,DJELASSI,HEDI,POLE REPUBLICAIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,,,,,,,,,,,
350,F,DOINEAU,ELISABETH,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,C2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,C2_53,C2_53,C2_53,,,,,,,,,
351,M,DOUANEAU,NICOLAS,SOLIDAIRES REGIONS ECOLOGIE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,,,,,,,,,,,
352,F,DOUAUD,ANNICK,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_44,,,,,,,,
353,M,DOUAY,OLIVIER,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C6_49,,,,,,,,
354,M,DOUCINEAU,JOEL,DIVERS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_85,,,,,,,,,,
